Dose,Bin,Time,Mean,Date,NumCells,Cell,Ligand,Bivalent
3.111,3,4.0,8152.536,11/27/2019,3159,Thelper,WT C-term,0
1.037037,1,4.0,1780.596,11/27/2019,918,Thelper,WT C-term,0
1.037037,2,4.0,2126.4436,11/27/2019,1712,Thelper,WT C-term,0
1.037037,3,4.0,7551.292,11/27/2019,3576,Thelper,WT C-term,0
0.345679,1,4.0,1064.1777,11/27/2019,862,Thelper,WT C-term,0
0.345679,2,4.0,1515.8059,11/27/2019,1605,Thelper,WT C-term,0
0.345679,3,4.0,5782.173,11/27/2019,3126,Thelper,WT C-term,0
0.115226,1,4.0,796.47437,11/27/2019,895,Thelper,WT C-term,0
0.115226,2,4.0,867.3562,11/27/2019,1930,Thelper,WT C-term,0
0.115226,3,4.0,2846.6472,11/27/2019,3357,Thelper,WT C-term,0
0.038409,1,4.0,526.4009,11/27/2019,631,Thelper,WT C-term,0
0.038409,2,4.0,534.0554,11/27/2019,1485,Thelper,WT C-term,0
0.038409,3,4.0,789.23047,11/27/2019,2882,Thelper,WT C-term,0
0.012803,1,4.0,391.29468,11/27/2019,775,Thelper,WT C-term,0
0.012803,2,4.0,408.2705,11/27/2019,2033,Thelper,WT C-term,0
0.012803,3,4.0,36.107178,11/27/2019,3521,Thelper,WT C-term,0
0.004268,1,4.0,361.98462,11/27/2019,753,Thelper,WT C-term,0
0.004268,2,4.0,250.27393,11/27/2019,1777,Thelper,WT C-term,0
0.004268,3,4.0,0.0,11/27/2019,3189,Thelper,WT C-term,0
0.001423,1,4.0,378.052,11/27/2019,747,Thelper,WT C-term,0
0.001423,2,4.0,380.72144,11/27/2019,1686,Thelper,WT C-term,0
0.001423,3,4.0,0.0,11/27/2019,3435,Thelper,WT C-term,0
0.000474,1,4.0,267.1692,11/27/2019,820,Thelper,WT C-term,0
0.000474,2,4.0,277.12866,11/27/2019,2028,Thelper,WT C-term,0
0.000474,3,4.0,0.0,11/27/2019,3937,Thelper,WT C-term,0
84.0,1,2.0,6710.132,11/27/2019,493,Thelper,WT C-term,0
84.0,2,2.0,6140.2793,11/27/2019,955,Thelper,WT C-term,0
84.0,3,2.0,8580.835,11/27/2019,1710,Thelper,WT C-term,0
28.0,1,2.0,4337.033,11/27/2019,740,Thelper,WT C-term,0
28.0,2,2.0,3932.7634,11/27/2019,1745,Thelper,WT C-term,0
28.0,3,2.0,6087.3213,11/27/2019,3379,Thelper,WT C-term,0
9.333333,1,2.0,1179.9333,11/27/2019,786,Thelper,WT C-term,0
9.333333,2,2.0,1431.155,11/27/2019,1918,Thelper,WT C-term,0
9.333333,3,2.0,4978.243,11/27/2019,3240,Thelper,WT C-term,0
3.111,1,2.0,917.5513,11/27/2019,944,Thelper,WT C-term,0
3.111,2,2.0,1062.3298,11/27/2019,1736,Thelper,WT C-term,0
3.111,3,2.0,3073.889,11/27/2019,3382,Thelper,WT C-term,0
1.037037,1,2.0,827.7744,11/27/2019,978,Thelper,WT C-term,0
1.037037,2,2.0,934.0537,11/27/2019,1859,Thelper,WT C-term,0
1.037037,3,2.0,1945.427,11/27/2019,3573,Thelper,WT C-term,0
0.345679,1,2.0,426.51343,11/27/2019,646,Thelper,WT C-term,0
0.345679,2,2.0,522.8767,11/27/2019,1707,Thelper,WT C-term,0
0.345679,3,2.0,722.7876,11/27/2019,3042,Thelper,WT C-term,0
0.115226,1,2.0,319.10474,11/27/2019,833,Thelper,WT C-term,0
0.115226,2,2.0,330.3025,11/27/2019,2097,Thelper,WT C-term,0
0.115226,3,2.0,0.0,11/27/2019,3748,Thelper,WT C-term,0
0.038409,1,2.0,213.0022,11/27/2019,858,Thelper,WT C-term,0
0.038409,2,2.0,297.61792,11/27/2019,2046,Thelper,WT C-term,0
0.038409,3,2.0,0.0,11/27/2019,4021,Thelper,WT C-term,0
0.012803,1,2.0,237.25122,11/27/2019,806,Thelper,WT C-term,0
0.012803,2,2.0,243.45776,11/27/2019,1845,Thelper,WT C-term,0
0.012803,3,2.0,0.0,11/27/2019,3667,Thelper,WT C-term,0
0.004268,1,2.0,249.11963,11/27/2019,793,Thelper,WT C-term,0
0.004268,2,2.0,234.73877,11/27/2019,2037,Thelper,WT C-term,0
0.004268,3,2.0,0.0,11/27/2019,3668,Thelper,WT C-term,0
0.001423,1,2.0,142.66553,11/27/2019,869,Thelper,WT C-term,0
0.001423,2,2.0,189.34937,11/27/2019,1989,Thelper,WT C-term,0
0.001423,3,2.0,0.0,11/27/2019,3935,Thelper,WT C-term,0
0.000474,1,2.0,290.438,11/27/2019,857,Thelper,WT C-term,0
0.000474,2,2.0,195.41821,11/27/2019,2043,Thelper,WT C-term,0
0.000474,3,2.0,0.0,11/27/2019,3950,Thelper,WT C-term,0
84.0,1,1.0,7669.1045,11/27/2019,486,Thelper,WT C-term,0
84.0,2,1.0,6664.427,11/27/2019,1261,Thelper,WT C-term,0
84.0,3,1.0,8417.369,11/27/2019,2067,Thelper,WT C-term,0
28.0,1,1.0,4663.8037,11/27/2019,700,Thelper,WT C-term,0
28.0,2,1.0,3798.3982,11/27/2019,1683,Thelper,WT C-term,0
28.0,3,1.0,6054.8047,11/27/2019,3003,Thelper,WT C-term,0
9.333333,1,1.0,723.96826,11/27/2019,840,Thelper,WT C-term,0
9.333333,2,1.0,1131.9072,11/27/2019,2000,Thelper,WT C-term,0
9.333333,3,1.0,3765.2292,11/27/2019,3148,Thelper,WT C-term,0
3.111,1,1.0,389.3838,11/27/2019,835,Thelper,WT C-term,0
3.111,2,1.0,635.05396,11/27/2019,2037,Thelper,WT C-term,0
3.111,3,1.0,2225.3762,11/27/2019,3660,Thelper,WT C-term,0
1.037037,1,1.0,445.79565,11/27/2019,1022,Thelper,WT C-term,0
1.037037,2,1.0,542.6824,11/27/2019,1912,Thelper,WT C-term,0
1.037037,3,1.0,906.70605,11/27/2019,3784,Thelper,WT C-term,0
0.345679,1,1.0,73.106445,11/27/2019,817,Thelper,WT C-term,0
0.345679,2,1.0,144.84985,11/27/2019,1979,Thelper,WT C-term,0
0.345679,3,1.0,0.0,11/27/2019,3333,Thelper,WT C-term,0
0.115226,1,1.0,235.07495,11/27/2019,1029,Thelper,WT C-term,0
0.115226,2,1.0,304.8733,11/27/2019,2204,Thelper,WT C-term,0
0.115226,3,1.0,0.0,11/27/2019,4165,Thelper,WT C-term,0
0.038409,1,1.0,61.84912,11/27/2019,1023,Thelper,WT C-term,0
0.038409,2,1.0,87.746826,11/27/2019,2123,Thelper,WT C-term,0
0.038409,3,1.0,0.0,11/27/2019,4097,Thelper,WT C-term,0
0.012803,1,1.0,0.0,11/27/2019,1029,Thelper,WT C-term,0
0.012803,2,1.0,0.0,11/27/2019,2917,Thelper,WT C-term,0
0.012803,3,1.0,0.0,11/27/2019,4565,Thelper,WT C-term,0
0.004268,1,1.0,118.72632,11/27/2019,1041,Thelper,WT C-term,0
0.004268,2,1.0,0.0,11/27/2019,2563,Thelper,WT C-term,0
0.004268,3,1.0,0.0,11/27/2019,4254,Thelper,WT C-term,0
0.001423,1,1.0,81.3064,11/27/2019,1079,Thelper,WT C-term,0
0.001423,2,1.0,48.323975,11/27/2019,2688,Thelper,WT C-term,0
0.001423,3,1.0,0.0,11/27/2019,4790,Thelper,WT C-term,0
0.000474,1,1.0,223.24292,11/27/2019,932,Thelper,WT C-term,0
0.000474,2,1.0,179.73853,11/27/2019,2199,Thelper,WT C-term,0
0.000474,3,1.0,0.0,11/27/2019,3793,Thelper,WT C-term,0
84.0,1,0.5,8654.675,11/27/2019,740,Thelper,WT C-term,0
84.0,2,0.5,7531.1904,11/27/2019,1515,Thelper,WT C-term,0
84.0,3,0.5,11078.244,11/27/2019,2966,Thelper,WT C-term,0
28.0,1,0.5,5026.5547,11/27/2019,662,Thelper,WT C-term,0
28.0,2,0.5,4755.1084,11/27/2019,1741,Thelper,WT C-term,0
28.0,3,0.5,9681.707,11/27/2019,3316,Thelper,WT C-term,0
9.333333,1,0.5,721.20044,11/27/2019,749,Thelper,WT C-term,0
9.333333,2,0.5,738.34717,11/27/2019,1690,Thelper,WT C-term,0
9.333333,3,0.5,2742.9705,11/27/2019,3072,Thelper,WT C-term,0
3.111,1,0.5,414.2307,11/27/2019,858,Thelper,WT C-term,0
3.111,2,0.5,555.4946,11/27/2019,1659,Thelper,WT C-term,0
3.111,3,0.5,1464.0583,11/27/2019,3165,Thelper,WT C-term,0
1.037037,1,0.5,337.1731,11/27/2019,702,Thelper,WT C-term,0
1.037037,2,0.5,346.84277,11/27/2019,1840,Thelper,WT C-term,0
1.037037,3,0.5,396.98462,11/27/2019,2980,Thelper,WT C-term,0
0.345679,1,0.5,302.57422,11/27/2019,752,Thelper,WT C-term,0
0.345679,2,0.5,177.90527,11/27/2019,2071,Thelper,WT C-term,0
0.345679,3,0.5,0.0,11/27/2019,3390,Thelper,WT C-term,0
0.115226,1,0.5,225.06006,11/27/2019,954,Thelper,WT C-term,0
0.115226,2,0.5,138.427,11/27/2019,2342,Thelper,WT C-term,0
0.115226,3,0.5,0.0,11/27/2019,3644,Thelper,WT C-term,0
0.038409,1,0.5,192.93408,11/27/2019,983,Thelper,WT C-term,0
0.038409,2,0.5,186.85327,11/27/2019,2086,Thelper,WT C-term,0
0.038409,3,0.5,0.0,11/27/2019,4183,Thelper,WT C-term,0
0.012803,1,0.5,185.68604,11/27/2019,931,Thelper,WT C-term,0
0.012803,2,0.5,198.62354,11/27/2019,1986,Thelper,WT C-term,0
0.012803,3,0.5,0.0,11/27/2019,4038,Thelper,WT C-term,0
0.004268,1,0.5,56.114014,11/27/2019,987,Thelper,WT C-term,0
0.004268,2,0.5,116.30005,11/27/2019,1940,Thelper,WT C-term,0
0.004268,3,0.5,0.0,11/27/2019,4018,Thelper,WT C-term,0
0.001423,1,0.5,112.70996,11/27/2019,913,Thelper,WT C-term,0
0.001423,2,0.5,183.3623,11/27/2019,2020,Thelper,WT C-term,0
0.001423,3,0.5,0.0,11/27/2019,4379,Thelper,WT C-term,0
0.000474,1,0.5,0.0,11/27/2019,1010,Thelper,WT C-term,0
0.000474,2,0.5,7.232422,11/27/2019,2188,Thelper,WT C-term,0
0.000474,3,0.5,0.0,11/27/2019,4640,Thelper,WT C-term,0
84.0,1,4.0,2411.9563,11/27/2019,511,Thelper,V91K C-term,0
84.0,2,4.0,2081.6404,11/27/2019,1182,Thelper,V91K C-term,0
84.0,3,4.0,5811.415,11/27/2019,1938,Thelper,V91K C-term,0
28.0,1,4.0,1349.0896,11/27/2019,963,Thelper,V91K C-term,0
28.0,2,4.0,1440.5261,11/27/2019,1798,Thelper,V91K C-term,0
28.0,3,4.0,4644.2285,11/27/2019,3532,Thelper,V91K C-term,0
9.333333,1,4.0,942.93677,11/27/2019,996,Thelper,V91K C-term,0
9.333333,2,4.0,1314.6609,11/27/2019,1875,Thelper,V91K C-term,0
9.333333,3,4.0,4182.0137,11/27/2019,3347,Thelper,V91K C-term,0
3.111,1,4.0,635.14746,11/27/2019,662,Thelper,V91K C-term,0
3.111,2,4.0,792.4717,11/27/2019,1289,Thelper,V91K C-term,0
3.111,3,4.0,2066.7302,11/27/2019,2388,Thelper,V91K C-term,0
1.037037,1,4.0,442.83643,11/27/2019,798,Thelper,V91K C-term,0
1.037037,2,4.0,468.27832,11/27/2019,1709,Thelper,V91K C-term,0
1.037037,3,4.0,677.90576,11/27/2019,2845,Thelper,V91K C-term,0
0.345679,1,4.0,449.75098,11/27/2019,580,Thelper,V91K C-term,0
0.345679,2,4.0,429.40088,11/27/2019,1392,Thelper,V91K C-term,0
0.345679,3,4.0,41.594727,11/27/2019,2296,Thelper,V91K C-term,0
0.115226,1,4.0,450.6272,11/27/2019,694,Thelper,V91K C-term,0
0.115226,2,4.0,426.57056,11/27/2019,1446,Thelper,V91K C-term,0
0.115226,3,4.0,0.0,11/27/2019,2384,Thelper,V91K C-term,0
0.038409,1,4.0,317.8462,11/27/2019,694,Thelper,V91K C-term,0
0.038409,2,4.0,306.0786,11/27/2019,1777,Thelper,V91K C-term,0
0.038409,3,4.0,0.0,11/27/2019,2762,Thelper,V91K C-term,0
0.012803,1,4.0,387.9673,11/27/2019,744,Thelper,V91K C-term,0
0.012803,2,4.0,265.19678,11/27/2019,1756,Thelper,V91K C-term,0
0.012803,3,4.0,0.0,11/27/2019,3098,Thelper,V91K C-term,0
0.004268,1,4.0,203.33154,11/27/2019,761,Thelper,V91K C-term,0
0.004268,2,4.0,240.3352,11/27/2019,1745,Thelper,V91K C-term,0
0.004268,3,4.0,0.0,11/27/2019,3099,Thelper,V91K C-term,0
0.001423,1,4.0,451.31934,11/27/2019,987,Thelper,V91K C-term,0
0.001423,2,4.0,343.08032,11/27/2019,2019,Thelper,V91K C-term,0
0.001423,3,4.0,0.0,11/27/2019,4125,Thelper,V91K C-term,0
0.000474,1,4.0,194.27368,11/27/2019,933,Thelper,V91K C-term,0
0.000474,2,4.0,229.65332,11/27/2019,2068,Thelper,V91K C-term,0
0.000474,3,4.0,0.0,11/27/2019,3959,Thelper,V91K C-term,0
84.0,1,2.0,1728.0891,11/27/2019,454,Thelper,V91K C-term,0
84.0,2,2.0,1736.7903,11/27/2019,1129,Thelper,V91K C-term,0
84.0,3,2.0,3949.6208,11/27/2019,1922,Thelper,V91K C-term,0
28.0,1,2.0,800.8767,11/27/2019,690,Thelper,V91K C-term,0
28.0,2,2.0,1057.1882,11/27/2019,1706,Thelper,V91K C-term,0
28.0,3,2.0,2942.6365,11/27/2019,2956,Thelper,V91K C-term,0
9.333333,1,2.0,544.074,11/27/2019,554,Thelper,V91K C-term,0
9.333333,2,2.0,562.67554,11/27/2019,1199,Thelper,V91K C-term,0
9.333333,3,2.0,640.7788,11/27/2019,2040,Thelper,V91K C-term,0
3.111,1,2.0,577.11646,11/27/2019,536,Thelper,V91K C-term,0
3.111,2,2.0,405.50146,11/27/2019,1414,Thelper,V91K C-term,0
3.111,3,2.0,205.65747,11/27/2019,2168,Thelper,V91K C-term,0
1.037037,1,2.0,498.27222,11/27/2019,742,Thelper,V91K C-term,0
1.037037,2,2.0,539.8091,11/27/2019,1376,Thelper,V91K C-term,0
1.037037,3,2.0,0.0,11/27/2019,2420,Thelper,V91K C-term,0
0.345679,1,2.0,398.87842,11/27/2019,748,Thelper,V91K C-term,0
0.345679,2,2.0,328.73975,11/27/2019,1728,Thelper,V91K C-term,0
0.345679,3,2.0,0.0,11/27/2019,2874,Thelper,V91K C-term,0
0.115226,1,2.0,410.35352,11/27/2019,731,Thelper,V91K C-term,0
0.115226,2,2.0,341.8684,11/27/2019,1498,Thelper,V91K C-term,0
0.115226,3,2.0,0.0,11/27/2019,2561,Thelper,V91K C-term,0
0.038409,1,2.0,472.69214,11/27/2019,992,Thelper,V91K C-term,0
0.038409,2,2.0,321.80005,11/27/2019,2120,Thelper,V91K C-term,0
0.038409,3,2.0,0.0,11/27/2019,4109,Thelper,V91K C-term,0
0.012803,1,2.0,199.0542,11/27/2019,863,Thelper,V91K C-term,0
0.012803,2,2.0,130.87598,11/27/2019,2319,Thelper,V91K C-term,0
0.012803,3,2.0,0.0,11/27/2019,4352,Thelper,V91K C-term,0
0.004268,1,2.0,174.40942,11/27/2019,882,Thelper,V91K C-term,0
0.004268,2,2.0,158.4314,11/27/2019,2301,Thelper,V91K C-term,0
0.004268,3,2.0,0.0,11/27/2019,4520,Thelper,V91K C-term,0
0.001423,1,2.0,34.4541,11/27/2019,839,Thelper,V91K C-term,0
0.001423,2,2.0,0.0,11/27/2019,2208,Thelper,V91K C-term,0
0.001423,3,2.0,0.0,11/27/2019,4524,Thelper,V91K C-term,0
0.000474,1,2.0,0.0,11/27/2019,784,Thelper,V91K C-term,0
0.000474,2,2.0,0.0,11/27/2019,2145,Thelper,V91K C-term,0
0.000474,3,2.0,0.0,11/27/2019,4325,Thelper,V91K C-term,0
84.0,1,1.0,2314.342,11/27/2019,847,Thelper,V91K C-term,0
84.0,2,1.0,2392.014,11/27/2019,1668,Thelper,V91K C-term,0
84.0,3,1.0,4887.6836,11/27/2019,3266,Thelper,V91K C-term,0
28.0,1,1.0,1105.2922,11/27/2019,1057,Thelper,V91K C-term,0
28.0,2,1.0,1378.367,11/27/2019,1669,Thelper,V91K C-term,0
28.0,3,1.0,3535.0486,11/27/2019,3336,Thelper,V91K C-term,0
9.333333,1,1.0,771.86035,11/27/2019,1168,Thelper,V91K C-term,0
9.333333,2,1.0,693.38184,11/27/2019,1964,Thelper,V91K C-term,0
9.333333,3,1.0,487.91357,11/27/2019,3613,Thelper,V91K C-term,0
3.111,1,1.0,508.65063,11/27/2019,936,Thelper,V91K C-term,0
3.111,2,1.0,621.7969,11/27/2019,1827,Thelper,V91K C-term,0
3.111,3,1.0,107.71045,11/27/2019,3302,Thelper,V91K C-term,0
1.037037,1,1.0,576.29834,11/27/2019,961,Thelper,V91K C-term,0
1.037037,2,1.0,542.2517,11/27/2019,1775,Thelper,V91K C-term,0
1.037037,3,1.0,0.0,11/27/2019,3279,Thelper,V91K C-term,0
0.345679,1,1.0,528.94775,11/27/2019,995,Thelper,V91K C-term,0
0.345679,2,1.0,538.6511,11/27/2019,1648,Thelper,V91K C-term,0
0.345679,3,1.0,124.61963,11/27/2019,3376,Thelper,V91K C-term,0
0.115226,1,1.0,457.41455,11/27/2019,686,Thelper,V91K C-term,0
0.115226,2,1.0,400.99927,11/27/2019,1445,Thelper,V91K C-term,0
0.115226,3,1.0,0.0,11/27/2019,2601,Thelper,V91K C-term,0
0.038409,1,1.0,436.86646,11/27/2019,720,Thelper,V91K C-term,0
0.038409,2,1.0,370.99316,11/27/2019,1767,Thelper,V91K C-term,0
0.038409,3,1.0,0.0,11/27/2019,3329,Thelper,V91K C-term,0
0.012803,1,1.0,414.49658,11/27/2019,1022,Thelper,V91K C-term,0
0.012803,2,1.0,513.8613,11/27/2019,1543,Thelper,V91K C-term,0
0.012803,3,1.0,0.0,11/27/2019,3631,Thelper,V91K C-term,0
0.004268,1,1.0,268.20508,11/27/2019,1063,Thelper,V91K C-term,0
0.004268,2,1.0,338.87793,11/27/2019,1755,Thelper,V91K C-term,0
0.004268,3,1.0,0.0,11/27/2019,3965,Thelper,V91K C-term,0
0.001423,1,1.0,292.614,11/27/2019,1046,Thelper,V91K C-term,0
0.001423,2,1.0,369.8579,11/27/2019,2112,Thelper,V91K C-term,0
0.001423,3,1.0,0.0,11/27/2019,4393,Thelper,V91K C-term,0
0.000474,1,1.0,0.0,11/27/2019,1251,Thelper,V91K C-term,0
0.000474,2,1.0,0.0,11/27/2019,2582,Thelper,V91K C-term,0
0.000474,3,1.0,0.0,11/27/2019,5912,Thelper,V91K C-term,0
84.0,1,0.5,2511.4353,11/27/2019,450,Thelper,V91K C-term,0
84.0,2,0.5,2438.2224,11/27/2019,885,Thelper,V91K C-term,0
84.0,3,0.5,6614.412,11/27/2019,1617,Thelper,V91K C-term,0
28.0,1,0.5,1173.4951,11/27/2019,622,Thelper,V91K C-term,0
28.0,2,0.5,1561.1091,11/27/2019,1178,Thelper,V91K C-term,0
28.0,3,0.5,5008.802,11/27/2019,2591,Thelper,V91K C-term,0
9.333333,1,0.5,733.7002,11/27/2019,716,Thelper,V91K C-term,0
9.333333,2,0.5,683.4712,11/27/2019,1465,Thelper,V91K C-term,0
9.333333,3,0.5,219.1372,11/27/2019,2670,Thelper,V91K C-term,0
3.111,1,0.5,751.7256,11/27/2019,710,Thelper,V91K C-term,0
3.111,2,0.5,709.2883,11/27/2019,1375,Thelper,V91K C-term,0
3.111,3,0.5,254.77344,11/27/2019,2642,Thelper,V91K C-term,0
1.037037,1,0.5,896.2622,11/27/2019,715,Thelper,V91K C-term,0
1.037037,2,0.5,631.854,11/27/2019,1434,Thelper,V91K C-term,0
1.037037,3,0.5,265.00195,11/27/2019,2554,Thelper,V91K C-term,0
0.345679,1,0.5,640.7883,11/27/2019,486,Thelper,V91K C-term,0
0.345679,2,0.5,685.7937,11/27/2019,1057,Thelper,V91K C-term,0
0.345679,3,0.5,155.7019,11/27/2019,1982,Thelper,V91K C-term,0
0.115226,1,0.5,639.16455,11/27/2019,453,Thelper,V91K C-term,0
0.115226,2,0.5,549.67017,11/27/2019,1197,Thelper,V91K C-term,0
0.115226,3,0.5,30.856934,11/27/2019,1869,Thelper,V91K C-term,0
0.038409,1,0.5,735.0193,11/27/2019,563,Thelper,V91K C-term,0
0.038409,2,0.5,536.17456,11/27/2019,1061,Thelper,V91K C-term,0
0.038409,3,0.5,81.22705,11/27/2019,1866,Thelper,V91K C-term,0
0.012803,1,0.5,539.5293,11/27/2019,534,Thelper,V91K C-term,0
0.012803,2,0.5,567.2217,11/27/2019,1320,Thelper,V91K C-term,0
0.012803,3,0.5,0.0,11/27/2019,2424,Thelper,V91K C-term,0
0.004268,1,0.5,544.31885,11/27/2019,537,Thelper,V91K C-term,0
0.004268,2,0.5,463.20557,11/27/2019,1203,Thelper,V91K C-term,0
0.004268,3,0.5,0.0,11/27/2019,2170,Thelper,V91K C-term,0
0.001423,1,0.5,459.87427,11/27/2019,645,Thelper,V91K C-term,0
0.001423,2,0.5,432.66675,11/27/2019,1497,Thelper,V91K C-term,0
0.001423,3,0.5,0.0,11/27/2019,2690,Thelper,V91K C-term,0
0.000474,1,0.5,289.09766,11/27/2019,692,Thelper,V91K C-term,0
0.000474,2,0.5,266.25024,11/27/2019,1829,Thelper,V91K C-term,0
0.000474,3,0.5,0.0,11/27/2019,3221,Thelper,V91K C-term,0
84.0,1,4.0,15117.297,12/5/2019,167,Treg,R38Q N-term,0
84.0,2,4.0,21368.77,12/5/2019,163,Treg,R38Q N-term,0
84.0,3,4.0,29019.395,12/5/2019,55,Treg,R38Q N-term,0
28.0,1,4.0,12277.262,12/5/2019,228,Treg,R38Q N-term,0
28.0,2,4.0,20733.402,12/5/2019,196,Treg,R38Q N-term,0
28.0,3,4.0,25015.865,12/5/2019,113,Treg,R38Q N-term,0
9.333333,1,4.0,11170.621,12/5/2019,251,Treg,R38Q N-term,0
9.333333,2,4.0,20182.307,12/5/2019,266,Treg,R38Q N-term,0
9.333333,3,4.0,24708.104,12/5/2019,94,Treg,R38Q N-term,0
3.111,1,4.0,6837.2363,12/5/2019,264,Treg,R38Q N-term,0
3.111,2,4.0,14300.113,12/5/2019,291,Treg,R38Q N-term,0
3.111,3,4.0,20067.225,12/5/2019,104,Treg,R38Q N-term,0
1.037037,1,4.0,5314.086,12/5/2019,230,Treg,R38Q N-term,0
1.037037,2,4.0,12244.6875,12/5/2019,220,Treg,R38Q N-term,0
1.037037,3,4.0,17447.145,12/5/2019,107,Treg,R38Q N-term,0
0.345679,1,4.0,2800.584,12/5/2019,210,Treg,R38Q N-term,0
0.345679,2,4.0,8434.43,12/5/2019,206,Treg,R38Q N-term,0
0.345679,3,4.0,15801.5625,12/5/2019,86,Treg,R38Q N-term,0
0.115226,1,4.0,1752.794,12/5/2019,265,Treg,R38Q N-term,0
0.115226,2,4.0,6393.216,12/5/2019,182,Treg,R38Q N-term,0
0.115226,3,4.0,12973.99,12/5/2019,83,Treg,R38Q N-term,0
0.038409,1,4.0,1105.418,12/5/2019,207,Treg,R38Q N-term,0
0.038409,2,4.0,2418.0205,12/5/2019,164,Treg,R38Q N-term,0
0.038409,3,4.0,6715.7363,12/5/2019,54,Treg,R38Q N-term,0
0.012803,1,4.0,0.0,12/5/2019,185,Treg,R38Q N-term,0
0.012803,2,4.0,1016.7158,12/5/2019,203,Treg,R38Q N-term,0
0.012803,3,4.0,4174.379,12/5/2019,70,Treg,R38Q N-term,0
0.004268,1,4.0,523.56934,12/5/2019,133,Treg,R38Q N-term,0
0.004268,2,4.0,804.5376,12/5/2019,152,Treg,R38Q N-term,0
0.004268,3,4.0,1052.6577,12/5/2019,56,Treg,R38Q N-term,0
0.001423,1,4.0,744.1489,12/5/2019,153,Treg,R38Q N-term,0
0.001423,2,4.0,0.0,12/5/2019,174,Treg,R38Q N-term,0
0.001423,3,4.0,0.0,12/5/2019,92,Treg,R38Q N-term,0
0.000474,1,4.0,1465.648,12/5/2019,144,Treg,R38Q N-term,0
0.000474,2,4.0,0.0,12/5/2019,142,Treg,R38Q N-term,0
0.000474,3,4.0,247.32178,12/5/2019,59,Treg,R38Q N-term,0
84.0,1,2.0,10314.689,12/5/2019,166,Treg,R38Q N-term,0
84.0,2,2.0,17744.582,12/5/2019,181,Treg,R38Q N-term,0
84.0,3,2.0,22010.713,12/5/2019,65,Treg,R38Q N-term,0
28.0,1,2.0,8936.222,12/5/2019,181,Treg,R38Q N-term,0
28.0,2,2.0,14320.26,12/5/2019,197,Treg,R38Q N-term,0
28.0,3,2.0,21072.05,12/5/2019,85,Treg,R38Q N-term,0
9.333333,1,2.0,5250.369,12/5/2019,229,Treg,R38Q N-term,0
9.333333,2,2.0,11803.566,12/5/2019,186,Treg,R38Q N-term,0
9.333333,3,2.0,20522.361,12/5/2019,71,Treg,R38Q N-term,0
3.111,1,2.0,3795.4463,12/5/2019,235,Treg,R38Q N-term,0
3.111,2,2.0,9006.773,12/5/2019,242,Treg,R38Q N-term,0
3.111,3,2.0,15049.041,12/5/2019,102,Treg,R38Q N-term,0
1.037037,1,2.0,2588.755,12/5/2019,267,Treg,R38Q N-term,0
1.037037,2,2.0,5623.923,12/5/2019,211,Treg,R38Q N-term,0
1.037037,3,2.0,14108.869,12/5/2019,88,Treg,R38Q N-term,0
0.345679,1,2.0,575.23096,12/5/2019,172,Treg,R38Q N-term,0
0.345679,2,2.0,2417.6475,12/5/2019,161,Treg,R38Q N-term,0
0.345679,3,2.0,5518.4717,12/5/2019,95,Treg,R38Q N-term,0
0.115226,1,2.0,10.928223,12/5/2019,204,Treg,R38Q N-term,0
0.115226,2,2.0,766.6255,12/5/2019,214,Treg,R38Q N-term,0
0.115226,3,2.0,5483.4775,12/5/2019,68,Treg,R38Q N-term,0
0.038409,1,2.0,0.0,12/5/2019,179,Treg,R38Q N-term,0
0.038409,2,2.0,734.99756,12/5/2019,188,Treg,R38Q N-term,0
0.038409,3,2.0,1583.7002,12/5/2019,77,Treg,R38Q N-term,0
0.012803,1,2.0,42.001953,12/5/2019,144,Treg,R38Q N-term,0
0.012803,2,2.0,618.5596,12/5/2019,171,Treg,R38Q N-term,0
0.012803,3,2.0,2114.6025,12/5/2019,96,Treg,R38Q N-term,0
0.004268,1,2.0,0.0,12/5/2019,203,Treg,R38Q N-term,0
0.004268,2,2.0,0.0,12/5/2019,194,Treg,R38Q N-term,0
0.004268,3,2.0,156.229,12/5/2019,73,Treg,R38Q N-term,0
0.001423,1,2.0,1105.8555,12/5/2019,215,Treg,R38Q N-term,0
0.001423,2,2.0,36.51172,12/5/2019,204,Treg,R38Q N-term,0
0.001423,3,2.0,2840.2275,12/5/2019,113,Treg,R38Q N-term,0
0.000474,1,2.0,841.3906,12/5/2019,100,Treg,R38Q N-term,0
0.000474,2,2.0,329.63916,12/5/2019,119,Treg,R38Q N-term,0
0.000474,3,2.0,0.0,12/5/2019,50,Treg,R38Q N-term,0
84.0,1,1.0,12310.301,12/5/2019,180,Treg,R38Q N-term,0
84.0,2,1.0,19778.088,12/5/2019,164,Treg,R38Q N-term,0
84.0,3,1.0,22295.426,12/5/2019,72,Treg,R38Q N-term,0
28.0,1,1.0,10348.029,12/5/2019,179,Treg,R38Q N-term,0
28.0,2,1.0,13006.701,12/5/2019,174,Treg,R38Q N-term,0
28.0,3,1.0,19068.008,12/5/2019,69,Treg,R38Q N-term,0
9.333333,1,1.0,4874.994,12/5/2019,158,Treg,R38Q N-term,0
9.333333,2,1.0,10579.15,12/5/2019,140,Treg,R38Q N-term,0
9.333333,3,1.0,18757.578,12/5/2019,72,Treg,R38Q N-term,0
3.111,1,1.0,4638.8877,12/5/2019,147,Treg,R38Q N-term,0
