Ligand,Date,Cell,Dose,Variance,Mean,Skew,Kurtosis,alphStatCov,Time,Bivalent
WT C-term,11/27/2019,NK,0.115226,2084622.8,0.0,2.1117175,7.8326206,0,2.0,0
WT C-term,11/27/2019,NK,0.038409,2531765.0,30.2583,2.6648319,11.35805,0,2.0,0
WT C-term,11/27/2019,NK,0.012803,2490087.2,47.031494,2.5205903,9.168013,0,2.0,0
WT C-term,11/27/2019,NK,0.004268,2656615.2,31.026855,2.3887804,8.774028,0,2.0,0
WT C-term,11/27/2019,NK,0.001423,2814735.2,14.2751465,2.5793486,9.315409,0,2.0,0
WT C-term,11/27/2019,NK,0.000474,2558937.0,0.0,2.3363478,8.52418,0,2.0,0
WT C-term,11/27/2019,NK,84.0,2434728.8,802.99805,1.6391634,5.50033,0,1.0,0
WT C-term,11/27/2019,NK,28.0,2222274.8,654.2822,1.6543653,4.7897677,0,1.0,0
WT C-term,11/27/2019,NK,9.333333,7277884.0,294.6057,15.501364,318.1088,0,1.0,0
WT C-term,11/27/2019,NK,3.111,2313258.8,212.3728,1.8429897,6.5845795,0,1.0,0
WT C-term,11/27/2019,NK,1.037037,1843818.4,189.33423,1.3842442,3.7886539,0,1.0,0
WT C-term,11/27/2019,NK,0.345679,1855239.1,0.0,1.819106,7.563695,0,1.0,0
WT C-term,11/27/2019,NK,0.115226,2328480.2,277.4165,1.5534008,3.775538,0,1.0,0
WT C-term,11/27/2019,NK,0.038409,1890825.1,159.10986,2.2512066,11.997886,0,1.0,0
WT C-term,11/27/2019,NK,0.012803,1816575.0,33.864746,2.3323603,9.432142,0,1.0,0
WT C-term,11/27/2019,NK,0.004268,2041380.9,64.58301,2.2261927,8.590395,0,1.0,0
WT C-term,11/27/2019,NK,0.001423,2091957.6,172.38745,2.0458047,7.3348503,0,1.0,0
WT C-term,11/27/2019,NK,0.000474,2338356.2,95.59595,2.0733755,6.918709,0,1.0,0
WT C-term,11/27/2019,NK,84.0,7102594.5,947.3716,8.252014,113.454636,0,0.5,0
WT C-term,11/27/2019,NK,28.0,3142336.2,620.5769,2.0624774,6.2287483,0,0.5,0
WT C-term,11/27/2019,NK,9.333333,2605956.2,71.857666,2.8787768,13.22423,0,0.5,0
WT C-term,11/27/2019,NK,3.111,2032138.5,1.6706543,2.1717951,8.289268,0,0.5,0
WT C-term,11/27/2019,NK,1.037037,2552346.5,45.95996,2.093612,6.104104,0,0.5,0
WT C-term,11/27/2019,NK,0.345679,2019359.8,0.0,2.54364,10.663921,0,0.5,0
WT C-term,11/27/2019,NK,0.115226,4115197.0,0.0,9.223216,152.3026,0,0.5,0
WT C-term,11/27/2019,NK,0.038409,2144528.8,69.14453,1.9372474,6.8117294,0,0.5,0
WT C-term,11/27/2019,NK,0.012803,12192748.0,232.4502,20.739998,500.22546,0,0.5,0
WT C-term,11/27/2019,NK,0.004268,1613269.8,0.0,1.7054594,5.1635475,0,0.5,0
WT C-term,11/27/2019,NK,0.001423,2251398.2,97.02051,2.1278243,7.466728,0,0.5,0
WT C-term,11/27/2019,NK,0.000474,5622074.0,129.65186,13.714888,267.27032,0,0.5,0
V91K C-term,11/27/2019,NK,84.0,2362425.8,419.52563,1.8597293,4.860757,0,4.0,0
V91K C-term,11/27/2019,NK,28.0,2562149.5,477.01807,1.93284,6.190941,0,4.0,0
V91K C-term,11/27/2019,NK,9.333333,5487915.0,262.00024,12.306702,244.28375,0,4.0,0
V91K C-term,11/27/2019,NK,3.111,2777720.8,327.67603,1.9500365,5.9479465,0,4.0,0
V91K C-term,11/27/2019,NK,1.037037,2303163.5,164.24194,1.752487,4.845082,0,4.0,0
V91K C-term,11/27/2019,NK,0.345679,2519960.2,30.182129,2.634664,10.386093,0,4.0,0
V91K C-term,11/27/2019,NK,0.115226,5018204.5,125.36035,13.763078,288.17175,0,4.0,0
V91K C-term,11/27/2019,NK,0.038409,4618346.0,18.664307,15.851812,372.28464,0,4.0,0
V91K C-term,11/27/2019,NK,0.012803,5746564.0,106.04541,15.12304,338.6867,0,4.0,0
V91K C-term,11/27/2019,NK,0.004268,5333167.0,173.81006,10.615735,192.03604,0,4.0,0
V91K C-term,11/27/2019,NK,0.001423,3069965.5,330.00098,2.410485,7.804929,0,4.0,0
V91K C-term,11/27/2019,NK,0.000474,2432232.2,191.70459,2.367748,8.983477,0,4.0,0
V91K C-term,11/27/2019,NK,84.0,14074945.0,322.09033,14.7265625,254.43655,0,2.0,0
V91K C-term,11/27/2019,NK,28.0,1405916.9,0.0,2.0200543,7.002592,0,2.0,0
V91K C-term,11/27/2019,NK,9.333333,1866925.6,0.0,2.6331186,12.299497,0,2.0,0
V91K C-term,11/27/2019,NK,3.111,2077097.9,0.0,2.032201,6.369132,0,2.0,0
V91K C-term,11/27/2019,NK,1.037037,1837658.0,0.0,2.3026981,8.934699,0,2.0,0
V91K C-term,11/27/2019,NK,0.345679,2624719.2,0.0,2.7772276,10.984422,0,2.0,0
V91K C-term,11/27/2019,NK,0.115226,7067032.5,0.0,15.325272,299.71838,0,2.0,0
V91K C-term,11/27/2019,NK,0.038409,1898365.8,0.0,2.4669237,11.351875,0,2.0,0
V91K C-term,11/27/2019,NK,0.012803,2238326.2,0.0,2.5922062,10.084804,0,2.0,0
V91K C-term,11/27/2019,NK,0.004268,2859609.8,0.0,2.54146,9.281781,0,2.0,0
V91K C-term,11/27/2019,NK,0.001423,2067190.4,0.0,2.3539615,8.238803,0,2.0,0
V91K C-term,11/27/2019,NK,0.000474,2391918.8,78.16162,2.4555736,10.198761,0,2.0,0
V91K C-term,11/27/2019,NK,84.0,2551738.8,554.4155,1.6646398,4.286086,0,1.0,0
V91K C-term,11/27/2019,NK,28.0,2135186.5,387.53394,1.6036927,4.2163258,0,1.0,0
V91K C-term,11/27/2019,NK,9.333333,1719392.1,168.24829,1.4716024,4.8935046,0,1.0,0
V91K C-term,11/27/2019,NK,3.111,1783173.6,121.60498,2.0136075,7.8153667,0,1.0,0
V91K C-term,11/27/2019,NK,1.037037,9586560.0,364.36768,13.058362,222.46417,0,1.0,0
V91K C-term,11/27/2019,NK,0.345679,2174659.5,215.35327,2.0334418,6.474148,0,1.0,0
V91K C-term,11/27/2019,NK,0.115226,1821189.2,39.295166,1.8049911,5.7766085,0,1.0,0
V91K C-term,11/27/2019,NK,0.038409,2876112.2,211.72095,2.2579885,7.4864054,0,1.0,0
V91K C-term,11/27/2019,NK,0.012803,2021690.0,220.71606,2.0829077,8.113067,0,1.0,0
V91K C-term,11/27/2019,NK,0.004268,1813618.6,251.54688,1.4768883,4.554879,0,1.0,0
V91K C-term,11/27/2019,NK,0.001423,2254337.8,196.29004,1.9095788,6.2009764,0,1.0,0
V91K C-term,11/27/2019,NK,0.000474,1632193.0,0.0,1.9230808,7.18003,0,1.0,0
V91K C-term,11/27/2019,NK,84.0,3343533.0,451.35986,1.9804353,4.8639703,0,0.5,0
V91K C-term,11/27/2019,NK,28.0,2891165.5,75.62964,2.68184,9.554512,0,0.5,0
V91K C-term,11/27/2019,NK,9.333333,2594949.2,0.0,2.4259133,7.4476166,0,0.5,0
V91K C-term,11/27/2019,NK,3.111,2090813.0,0.0,2.6353502,10.364041,0,0.5,0
V91K C-term,11/27/2019,NK,1.037037,1936326.1,0.0,2.7314231,11.700578,0,0.5,0
V91K C-term,11/27/2019,NK,0.345679,2673313.5,0.0,2.3931768,7.506296,0,0.5,0
V91K C-term,11/27/2019,NK,0.115226,2315868.0,0.0,1.984679,5.201976,0,0.5,0
V91K C-term,11/27/2019,NK,0.038409,1634206.9,0.0,2.5544052,11.839238,0,0.5,0
V91K C-term,11/27/2019,NK,0.012803,2843753.0,0.0,2.5883176,9.190568,0,0.5,0
V91K C-term,11/27/2019,NK,0.004268,2177800.8,0.0,2.6327403,10.136636,0,0.5,0
V91K C-term,11/27/2019,NK,0.001423,1832790.0,0.0,1.7569873,3.860303,0,0.5,0
V91K C-term,11/27/2019,NK,0.000474,1919261.2,0.0,2.5058382,10.330531,0,0.5,0
WT C-term,11/27/2019,CD8,84.0,8947064.0,2305.0337,2.3949976,10.317495,0,4.0,0
WT C-term,11/27/2019,CD8,28.0,6820767.0,1901.0442,2.2949336,9.254181,0,4.0,0
WT C-term,11/27/2019,CD8,9.333333,6278615.5,1482.3376,2.5841181,11.896289,0,4.0,0
WT C-term,11/27/2019,CD8,3.111,6217138.0,1047.7871,2.793591,12.173158,0,4.0,0
WT C-term,11/27/2019,CD8,1.037037,6515809.0,360.38794,6.4467497,83.46813,0,4.0,0
WT C-term,11/27/2019,CD8,0.345679,6152429.5,524.80884,3.9556963,29.868954,0,4.0,0
WT C-term,11/27/2019,CD8,0.115226,4046185.8,427.03198,2.9483123,14.808456,0,4.0,0
WT C-term,11/27/2019,CD8,0.038409,3634731.2,377.43384,2.3744922,8.804971,0,4.0,0
WT C-term,11/27/2019,CD8,0.012803,4467927.5,1.800293,3.7971103,23.309591,0,4.0,0
WT C-term,11/27/2019,CD8,0.004268,4430301.0,172.96436,11.746174,311.21014,0,4.0,0
WT C-term,11/27/2019,CD8,0.001423,2872494.5,176.91968,3.120476,17.291061,0,4.0,0
WT C-term,11/27/2019,CD8,0.000474,2815566.5,37.796875,5.0067787,69.069244,0,4.0,0
WT C-term,11/27/2019,CD8,84.0,6387310.0,1561.4343,3.20355,26.330942,0,2.0,0
WT C-term,11/27/2019,CD8,28.0,7603115.5,1083.4048,9.821135,226.25095,0,2.0,0
WT C-term,11/27/2019,CD8,9.333333,8100018.5,594.91895,11.433849,274.6473,0,2.0,0
WT C-term,11/27/2019,CD8,3.111,5023588.5,390.97485,4.7301965,39.644085,0,2.0,0
WT C-term,11/27/2019,CD8,1.037037,4115522.8,346.93335,4.0512614,31.95639,0,2.0,0
WT C-term,11/27/2019,CD8,0.345679,4119286.5,426.6599,2.8651147,13.55246,0,2.0,0
WT C-term,11/27/2019,CD8,0.115226,3804287.5,242.70483,4.990328,62.926132,0,2.0,0
WT C-term,11/27/2019,CD8,0.038409,3025375.2,111.82788,2.8442047,13.428028,0,2.0,0
WT C-term,11/27/2019,CD8,0.012803,3364166.2,130.3894,3.8578856,28.718529,0,2.0,0
WT C-term,11/27/2019,CD8,0.004268,3336446.0,162.14575,3.2646062,19.41237,0,2.0,0
WT C-term,11/27/2019,CD8,0.001423,3229642.0,65.3916,4.796747,44.693134,0,2.0,0
WT C-term,11/27/2019,CD8,0.000474,3081279.8,172.02246,3.2782385,22.410362,0,2.0,0
WT C-term,11/27/2019,CD8,84.0,6003821.0,1513.2495,3.8866313,31.436844,0,1.0,0
WT C-term,11/27/2019,CD8,28.0,4433040.0,843.7612,3.1994505,18.335953,0,1.0,0
WT C-term,11/27/2019,CD8,9.333333,4444829.5,372.91162,4.238901,36.233982,0,1.0,0
WT C-term,11/27/2019,CD8,3.111,7513858.0,0.0,12.861528,279.86774,0,1.0,0
WT C-term,11/27/2019,CD8,1.037037,3701559.2,157.06763,3.2211037,16.53609,0,1.0,0
WT C-term,11/27/2019,CD8,0.345679,4683256.5,123.48169,11.453157,289.43246,0,1.0,0
WT C-term,11/27/2019,CD8,0.115226,7527480.5,0.0,16.02803,454.0501,0,1.0,0
WT C-term,11/27/2019,CD8,0.038409,2997238.5,0.0,5.254305,65.584145,0,1.0,0
WT C-term,11/27/2019,CD8,0.012803,2970778.8,0.0,4.0506682,29.289112,0,1.0,0
WT C-term,11/27/2019,CD8,0.004268,2835954.0,0.0,3.130915,17.214031,0,1.0,0
WT C-term,11/27/2019,CD8,0.001423,2455346.8,0.0,3.2770457,24.62149,0,1.0,0
WT C-term,11/27/2019,CD8,0.000474,2977032.2,0.0,3.921367,28.677673,0,1.0,0
WT C-term,11/27/2019,CD8,84.0,6640145.0,1667.8635,3.5639327,22.735798,0,0.5,0
WT C-term,11/27/2019,CD8,28.0,4582833.5,1071.2505,3.0979195,16.122066,0,0.5,0
WT C-term,11/27/2019,CD8,9.333333,3070953.2,217.16528,3.5650632,24.501211,0,0.5,0
WT C-term,11/27/2019,CD8,3.111,3506204.5,161.1565,3.3214042,18.754934,0,0.5,0
WT C-term,11/27/2019,CD8,1.037037,3493684.0,69.19873,4.6432185,41.038452,0,0.5,0
WT C-term,11/27/2019,CD8,0.345679,2892678.8,104.30664,3.1782694,20.101467,0,0.5,0
WT C-term,11/27/2019,CD8,0.115226,3765206.0,0.0,12.505354,351.51706,0,0.5,0
WT C-term,11/27/2019,CD8,0.038409,6004005.0,195.3916,11.762633,303.1055,0,0.5,0
WT C-term,11/27/2019,CD8,0.012803,4113767.2,35.24951,7.5808673,113.18654,0,0.5,0
WT C-term,11/27/2019,CD8,0.004268,2741664.2,0.0,4.817576,48.114414,0,0.5,0
WT C-term,11/27/2019,CD8,0.001423,2535236.2,0.0,4.0728836,34.07404,0,0.5,0
WT C-term,11/27/2019,CD8,0.000474,2860460.5,0.0,4.702211,43.47188,0,0.5,0
V91K C-term,11/27/2019,CD8,84.0,4338163.5,566.3884,3.0940194,14.65102,0,4.0,0
V91K C-term,11/27/2019,CD8,28.0,4860999.0,431.8252,3.4901538,20.263897,0,4.0,0
V91K C-term,11/27/2019,CD8,9.333333,3576307.0,322.96606,3.0955422,16.744854,0,4.0,0
V91K C-term,11/27/2019,CD8,3.111,4258143.5,50.71997,10.488024,244.77371,0,4.0,0
V91K C-term,11/27/2019,CD8,1.037037,4301857.0,199.24463,4.5888753,42.077267,0,4.0,0
V91K C-term,11/27/2019,CD8,0.345679,4274996.5,175.98999,12.964019,344.8593,0,4.0,0
V91K C-term,11/27/2019,CD8,0.115226,3041179.0,62.72412,5.127752,60.195118,0,4.0,0
V91K C-term,11/27/2019,CD8,0.038409,2899652.0,185.0957,3.7521133,33.797173,0,4.0,0
V91K C-term,11/27/2019,CD8,0.012803,2953484.2,60.3584,5.2559037,70.2092,0,4.0,0
V91K C-term,11/27/2019,CD8,0.004268,2241643.8,23.832275,2.3460135,8.766918,0,4.0,0
V91K C-term,11/27/2019,CD8,0.001423,3097392.0,166.46924,3.4584463,21.883055,0,4.0,0
V91K C-term,11/27/2019,CD8,0.000474,3290140.5,0.0,7.9664354,135.71378,0,4.0,0
V91K C-term,11/27/2019,CD8,84.0,3657469.5,634.42163,3.9586742,31.27695,0,2.0,0
V91K C-term,11/27/2019,CD8,28.0,2794597.0,308.18652,2.7775686,13.455048,0,2.0,0
V91K C-term,11/27/2019,CD8,9.333333,2484346.5,197.9873,2.5206282,10.306228,0,2.0,0
V91K C-term,11/27/2019,CD8,3.111,3513061.5,229.33984,4.2295127,33.856823,0,2.0,0
V91K C-term,11/27/2019,CD8,1.037037,3079508.5,203.08325,3.5792274,22.573921,0,2.0,0
V91K C-term,11/27/2019,CD8,0.345679,3098697.2,182.99121,2.9697866,13.666908,0,2.0,0
V91K C-term,11/27/2019,CD8,0.115226,3623153.0,285.92554,3.2552798,18.12719,0,2.0,0
V91K C-term,11/27/2019,CD8,0.038409,3370102.5,209.68823,3.965997,27.60714,0,2.0,0
V91K C-term,11/27/2019,CD8,0.012803,3900614.8,66.60962,6.6385684,80.688225,0,2.0,0
V91K C-term,11/27/2019,CD8,0.004268,3371465.5,113.253174,4.1127033,31.540226,0,2.0,0
V91K C-term,11/27/2019,CD8,0.001423,3398563.0,173.19922,3.2327628,16.692377,0,2.0,0
V91K C-term,11/27/2019,CD8,0.000474,2336467.8,0.0,2.515942,10.341597,0,2.0,0
V91K C-term,11/27/2019,CD8,84.0,3977599.0,567.39746,3.2792861,18.06389,0,1.0,0
V91K C-term,11/27/2019,CD8,28.0,4243669.0,281.89526,5.5034666,60.257973,0,1.0,0
V91K C-term,11/27/2019,CD8,9.333333,4486301.0,276.6731,5.5822926,51.03728,0,1.0,0
V91K C-term,11/27/2019,CD8,3.111,2799262.8,62.259277,3.3237865,18.569624,0,1.0,0
V91K C-term,11/27/2019,CD8,1.037037,3593121.2,0.0,3.9659753,25.151587,0,1.0,0
V91K C-term,11/27/2019,CD8,0.345679,6705875.0,220.19019,17.92112,576.82355,0,1.0,0
V91K C-term,11/27/2019,CD8,0.115226,2389271.8,0.0,3.5845883,22.774895,0,1.0,0
V91K C-term,11/27/2019,CD8,0.038409,2297010.0,0.0,2.7561755,14.691921,0,1.0,0
V91K C-term,11/27/2019,CD8,0.012803,3262600.8,0.33544922,4.3688984,31.241882,0,1.0,0
V91K C-term,11/27/2019,CD8,0.004268,3743523.0,0.0,5.3380613,53.180298,0,1.0,0
V91K C-term,11/27/2019,CD8,0.001423,2338606.5,0.0,4.6848335,42.86829,0,1.0,0
V91K C-term,11/27/2019,CD8,0.000474,5641673.0,7.4050293,19.875418,604.9455,0,1.0,0
V91K C-term,11/27/2019,CD8,84.0,3990621.5,620.8921,3.6447387,24.801622,0,0.5,0
V91K C-term,11/27/2019,CD8,28.0,3562050.8,400.6543,3.18215,15.905245,0,0.5,0
V91K C-term,11/27/2019,CD8,9.333333,2569797.0,55.73169,3.5699449,21.028725,0,0.5,0
V91K C-term,11/27/2019,CD8,3.111,2951448.8,42.933105,3.5501385,21.97752,0,0.5,0
V91K C-term,11/27/2019,CD8,1.037037,2960061.2,93.636475,3.994548,32.0509,0,0.5,0
V91K C-term,11/27/2019,CD8,0.345679,2399787.8,57.28418,3.801776,32.105488,0,0.5,0
V91K C-term,11/27/2019,CD8,0.115226,2057636.8,53.26416,2.6870027,11.488509,0,0.5,0
V91K C-term,11/27/2019,CD8,0.038409,2585894.5,0.0,4.96707,48.324066,0,0.5,0
V91K C-term,11/27/2019,CD8,0.012803,2396359.8,0.0,5.3580747,63.80787,0,0.5,0
V91K C-term,11/27/2019,CD8,0.004268,2260361.2,0.0,3.275078,18.806181,0,0.5,0
V91K C-term,11/27/2019,CD8,0.001423,1761275.9,0.0,2.9369886,16.49181,0,0.5,0
V91K C-term,11/27/2019,CD8,0.000474,1786341.4,0.0,4.466137,47.25516,0,0.5,0
WT C-term,11/27/2019,NKBright,84.0,19493734.0,2051.3828,0.13178435,-0.9654362,0,4.0,0
WT C-term,11/27/2019,NKBright,28.0,18279644.0,1613.9082,1.1991234,0.63118505,0,4.0,0
WT C-term,11/27/2019,NKBright,9.333333,24431416.0,1922.7832,0.58300203,-0.9671984,0,4.0,0
WT C-term,11/27/2019,NKBright,3.111,42342810.0,4079.4082,0.8638582,1.4158163,0,4.0,0
WT C-term,11/27/2019,NKBright,1.037037,12692609.0,0.0,0.56761277,-0.6783848,0,4.0,0
WT C-term,11/27/2019,NKBright,0.345679,12863627.0,2240.2334,-0.3849047,-0.97440434,0,4.0,0
WT C-term,11/27/2019,NKBright,0.115226,7613306.0,116.91992,0.30833206,-0.79007864,0,4.0,0
WT C-term,11/27/2019,NKBright,0.038409,17494992.0,1050.0498,0.39957863,-0.44221735,0,4.0,0
WT C-term,11/27/2019,NKBright,0.012803,18391366.0,796.5498,0.20345394,-1.3985626,0,4.0,0
WT C-term,11/27/2019,NKBright,0.004268,17001596.0,236.2832,0.19919683,-0.8777969,0,4.0,0
WT C-term,11/27/2019,NKBright,0.001423,21931444.0,133.11035,0.7879891,-0.35788321,0,4.0,0
WT C-term,11/27/2019,NKBright,0.000474,13271863.0,852.9131,0.89215434,0.61058664,0,4.0,0
WT C-term,11/27/2019,NKBright,84.0,18788300.0,1094.043,0.84695685,-0.29691482,0,2.0,0
WT C-term,11/27/2019,NKBright,28.0,22953026.0,1439.4453,0.48507628,-1.0325135,0,2.0,0
WT C-term,11/27/2019,NKBright,9.333333,19291156.0,989.96094,0.8942025,0.17204118,0,2.0,0
WT C-term,11/27/2019,NKBright,3.111,20889510.0,520.10547,1.0362115,0.5691018,0,2.0,0
WT C-term,11/27/2019,NKBright,1.037037,16535553.0,548.5176,0.67155385,-0.56282306,0,2.0,0
WT C-term,11/27/2019,NKBright,0.345679,17497144.0,1160.1094,0.06806723,-1.2945638,0,2.0,0
WT C-term,11/27/2019,NKBright,0.115226,16178707.0,0.0,0.61788535,-0.59363484,0,2.0,0
WT C-term,11/27/2019,NKBright,0.038409,21570466.0,0.0,0.7344111,-0.32025075,0,2.0,0
WT C-term,11/27/2019,NKBright,0.012803,25136380.0,783.8545,0.62278575,-0.75369215,0,2.0,0
WT C-term,11/27/2019,NKBright,0.004268,14802041.0,80.74219,0.41924635,-0.13011074,0,2.0,0
WT C-term,11/27/2019,NKBright,0.001423,17353604.0,1254.873,0.44769874,-0.9723697,0,2.0,0
WT C-term,11/27/2019,NKBright,0.000474,21323574.0,1100.2119,0.40813673,-1.010433,0,2.0,0
WT C-term,11/27/2019,NKBright,84.0,32355976.0,2497.8496,0.76942825,0.08144593,0,1.0,0
WT C-term,11/27/2019,NKBright,28.0,22680716.0,629.4385,1.0145674,-0.06604576,0,1.0,0
WT C-term,11/27/2019,NKBright,9.333333,17435926.0,0.0,0.8232833,-0.29597354,0,1.0,0
WT C-term,11/27/2019,NKBright,3.111,21966294.0,730.9502,0.44135824,-0.9006114,0,1.0,0
WT C-term,11/27/2019,NKBright,1.037037,14173946.0,0.0,1.9218787,3.403596,0,1.0,0
WT C-term,11/27/2019,NKBright,0.345679,22831908.0,1420.7275,0.47843352,-0.9377177,0,1.0,0
WT C-term,11/27/2019,NKBright,0.115226,27362128.0,0.0,0.8264708,-0.4496851,0,1.0,0
WT C-term,11/27/2019,NKBright,0.038409,21364070.0,0.0,0.8160487,-0.4515438,0,1.0,0
WT C-term,11/27/2019,NKBright,0.012803,13825755.0,0.0,0.8352599,-0.16049528,0,1.0,0
WT C-term,11/27/2019,NKBright,0.004268,19696990.0,258.06055,0.57673866,-0.7266338,0,1.0,0
WT C-term,11/27/2019,NKBright,0.001423,23526402.0,0.0,0.8714642,-0.30006027,0,1.0,0
WT C-term,11/27/2019,NKBright,0.000474,19109712.0,0.0,0.54400307,-1.0110445,0,1.0,0
WT C-term,11/27/2019,NKBright,84.0,14909239.0,1073.4756,0.96959907,1.4205709,0,0.5,0
WT C-term,11/27/2019,NKBright,28.0,13272971.0,1958.3604,0.50869906,-0.28540134,0,0.5,0
WT C-term,11/27/2019,NKBright,9.333333,20817202.0,0.0,0.79350656,-0.6471031,0,0.5,0
WT C-term,11/27/2019,NKBright,3.111,24972334.0,549.0469,0.6710946,-0.61283255,0,0.5,0
WT C-term,11/27/2019,NKBright,1.037037,27110948.0,0.0,0.72660935,-0.7488942,0,0.5,0
WT C-term,11/27/2019,NKBright,0.345679,23169612.0,567.41797,0.46901366,-0.82329226,0,0.5,0
WT C-term,11/27/2019,NKBright,0.115226,21783346.0,0.0,0.80073816,-0.5498228,0,0.5,0
WT C-term,11/27/2019,NKBright,0.038409,23961788.0,396.9668,0.7684408,-0.1881535,0,0.5,0
WT C-term,11/27/2019,NKBright,0.012803,19419866.0,242.91699,0.5711073,-0.903913,0,0.5,0
WT C-term,11/27/2019,NKBright,0.004268,19690278.0,363.7168,0.93234515,0.07675147,0,0.5,0
WT C-term,11/27/2019,NKBright,0.001423,16479041.0,0.0,1.4362718,1.5524869,0,0.5,0
WT C-term,11/27/2019,NKBright,0.000474,16177631.0,0.0,1.3249937,1.4584904,0,0.5,0
V91K C-term,11/27/2019,NKBright,84.0,19515188.0,1045.8369,0.9134987,0.06465387,0,4.0,0
V91K C-term,11/27/2019,NKBright,28.0,28979810.0,920.4834,0.8505965,-0.3979032,0,4.0,0
V91K C-term,11/27/2019,NKBright,9.333333,16977756.0,0.0,0.72128564,-0.5306566,0,4.0,0
V91K C-term,11/27/2019,NKBright,3.111,15977296.0,674.1406,0.5540318,0.32970667,0,4.0,0
V91K C-term,11/27/2019,NKBright,1.037037,19505272.0,767.6426,0.5690943,-0.49315023,0,4.0,0
V91K C-term,11/27/2019,NKBright,0.345679,20739422.0,1165.0459,0.30771938,-1.0604521,0,4.0,0
V91K C-term,11/27/2019,NKBright,0.115226,14277660.0,0.0,0.76772857,-0.051110506,0,4.0,0
V91K C-term,11/27/2019,NKBright,0.038409,17931040.0,39.88672,0.68370867,-0.38866782,0,4.0,0
V91K C-term,11/27/2019,NKBright,0.012803,22873942.0,0.0,0.6697636,-0.806957,0,4.0,0
V91K C-term,11/27/2019,NKBright,0.004268,24152356.0,1100.5918,0.57885224,-0.61619735,0,4.0,0
V91K C-term,11/27/2019,NKBright,0.001423,19442620.0,0.0,1.1361952,0.6338644,0,4.0,0
V91K C-term,11/27/2019,NKBright,0.000474,22684544.0,251.66992,0.7316243,-0.7427254,0,4.0,0
V91K C-term,11/27/2019,NKBright,84.0,23273878.0,0.0,1.4389656,0.5838573,0,2.0,0
V91K C-term,11/27/2019,NKBright,28.0,10197713.0,1311.9248,-0.13396864,-0.6574764,0,2.0,0
V91K C-term,11/27/2019,NKBright,9.333333,18910610.0,450.4668,0.4435731,-1.0575851,0,2.0,0
V91K C-term,11/27/2019,NKBright,3.111,14184834.0,939.2578,0.23261991,-0.9084742,0,2.0,0
V91K C-term,11/27/2019,NKBright,1.037037,13784927.0,335.24023,0.732943,0.17792296,0,2.0,0
V91K C-term,11/27/2019,NKBright,0.345679,15477833.0,0.0,0.61574155,-0.72552323,0,2.0,0
V91K C-term,11/27/2019,NKBright,0.115226,14739221.0,486.2578,0.5393547,-0.47932386,0,2.0,0
V91K C-term,11/27/2019,NKBright,0.038409,16021886.0,0.0,0.88246363,-0.06371188,0,2.0,0
V91K C-term,11/27/2019,NKBright,0.012803,15256855.0,0.0,0.9359897,-0.074754715,0,2.0,0
V91K C-term,11/27/2019,NKBright,0.004268,20962064.0,723.95215,0.77941066,-0.41329908,0,2.0,0
V91K C-term,11/27/2019,NKBright,0.001423,16038842.0,700.89355,0.2911155,-0.35126948,0,2.0,0
V91K C-term,11/27/2019,NKBright,0.000474,17015074.0,310.45215,0.5315769,-0.88290143,0,2.0,0
V91K C-term,11/27/2019,NKBright,84.0,22138198.0,218.50977,1.060427,-0.03937888,0,1.0,0
V91K C-term,11/27/2019,NKBright,28.0,20368794.0,0.0,0.7844743,-0.6742346,0,1.0,0
V91K C-term,11/27/2019,NKBright,9.333333,16709231.0,72.30859,0.76796526,-0.38374925,0,1.0,0
V91K C-term,11/27/2019,NKBright,3.111,19126442.0,0.0,0.9781723,0.15104651,0,1.0,0
V91K C-term,11/27/2019,NKBright,1.037037,15978275.0,0.0,1.1731988,0.71269846,0,1.0,0
V91K C-term,11/27/2019,NKBright,0.345679,23787062.0,875.4053,0.72395986,-0.7305777,0,1.0,0
V91K C-term,11/27/2019,NKBright,0.115226,22467222.0,118.13281,0.87520266,-0.37226033,0,1.0,0
V91K C-term,11/27/2019,NKBright,0.038409,16068071.0,0.0,1.2237973,0.7751379,0,1.0,0
V91K C-term,11/27/2019,NKBright,0.012803,10996490.0,0.0,1.328829,1.3515801,0,1.0,0
V91K C-term,11/27/2019,NKBright,0.004268,10950522.0,0.0,1.2511849,0.82022977,0,1.0,0
V91K C-term,11/27/2019,NKBright,0.001423,23014382.0,283.14062,0.9459031,-0.27583098,0,1.0,0
V91K C-term,11/27/2019,NKBright,0.000474,19825912.0,0.0,0.965422,-0.34774613,0,1.0,0
V91K C-term,11/27/2019,NKBright,84.0,15854428.0,543.65234,1.115027,1.0302029,0,0.5,0
V91K C-term,11/27/2019,NKBright,28.0,16689130.0,1841.0791,0.77376103,-0.41914153,0,0.5,0
V91K C-term,11/27/2019,NKBright,9.333333,14547208.0,0.0,0.51928866,-0.5444212,0,0.5,0
V91K C-term,11/27/2019,NKBright,3.111,17558462.0,1677.9248,0.19880533,-0.41215944,0,0.5,0
V91K C-term,11/27/2019,NKBright,1.037037,15091053.0,354.7461,0.6746918,-0.45992064,0,0.5,0
V91K C-term,11/27/2019,NKBright,0.345679,15664947.0,0.0,1.2693728,1.0685568,0,0.5,0
V91K C-term,11/27/2019,NKBright,0.115226,16112678.0,0.0,1.0264916,1.0123224,0,0.5,0
