kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,sortF,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,Y_15,Y_int,logp
-10.64962993,-1.059063129,-3.017830989,-2.266329822,-2.481041541,-2.226845582,-2.372786364,-2.329421131,-2.256627136,-3.884427199,0.782011895,-1.380609651,-5.418390805,0.866327985,-0.32545915,0.795590539,-1.194379238,-2.877052792,2.37E-05,0.346780547,0.048907184,0.103692051,0.083656049,0.107868155,0.093220617,0.097352085,0.104703039,0.020559602,2.185865577,0.053299653,0.251425225,0.004434277,2.378162153,0.722195681,2.215749098,0.30289192,1.693714981,0.734954027,-2439.161734
-10.78158651,-1.041846381,-3.074841719,-2.207299422,-2.291874021,-2.264151624,-2.392908757,-2.320379382,-2.291027003,-3.718533101,0.694443425,-1.235469082,-5.459106087,0.848262763,-0.284423597,0.892646799,-1.145663977,-2.954991562,2.08E-05,0.352802672,0.04619694,0.109997304,0.101076864,0.103918159,0.091363543,0.098236309,0.101162514,0.024269543,2.002594169,0.049501126,0.290698369,0.00425736,2.335585859,0.752447843,2.441583488,0.318012695,1.710123961,0.755005758,-2438.735602
-10.76709484,-1.033672234,-3.064704042,-2.158456378,-2.245520287,-2.247262102,-2.347773791,-2.307634489,-2.255961343,-3.705747712,0.669732244,-1.224155487,-5.403392427,0.847782132,-0.288264532,0.845318546,-1.127200916,-3.022542828,2.11E-05,0.355698352,0.046667651,0.115503277,0.105872442,0.105688192,0.09558171,0.099496333,0.104772773,0.02458183,1.953714131,0.046417791,0.294005887,0.004501285,2.334463575,0.749563282,2.3287195,0.32393872,1.833514251,0.759770353,-2440.918545
-10.73103767,-1.040292807,-3.044283617,-2.195506395,-2.324566556,-2.259535634,-2.461862823,-2.234897494,-2.228742244,-3.683651342,0.809769805,-1.376884805,-5.398946394,0.952455169,-0.209306242,0.88831952,-1.074556751,-3.055373806,2.19E-05,0.353351203,0.047630421,0.111302184,0.097825837,0.104398953,0.085275949,0.107003098,0.10766376,0.025131045,2.247390588,0.044986037,0.252363491,0.004521342,2.592065812,0.81114679,2.431040901,0.341449069,1.777868282,0.745148296,-2441.588368
-10.72407375,-1.060968963,-3.074850244,-2.225111019,-2.285564079,-2.287731222,-2.468079068,-2.238739663,-2.235138759,-3.676819535,0.815606233,-1.375005396,-5.404437347,0.961370761,-0.20440095,0.920711123,-1.078311311,-3.054718988,2.20E-05,0.34612027,0.046196546,0.108055422,0.10171667,0.101496474,0.084747497,0.106592763,0.106977285,0.025303323,2.260545675,0.045014178,0.252838231,0.004496584,2.615278939,0.815135477,2.511075438,0.340169481,1.763237936,0.742797113,-2442.488779
-10.88130714,-1.073733479,-3.076689926,-2.08407501,-2.593058036,-2.515845803,-2.352082438,-2.310442073,-2.300339232,-3.86153748,0.681226148,-1.083616272,-5.461093407,0.844236422,-0.313392916,0.857440142,-1.198801645,-2.783709926,1.88E-05,0.34173029,0.046111637,0.124422156,0.074790977,0.080794547,0.095170768,0.099217381,0.100224838,0.021035633,1.976299483,0.058210835,0.338369674,0.004248907,2.326200901,0.730962649,2.357119075,0.301555366,1.638162944,0.74023864,-2439.407989
-10.8012147,-1.040131834,-3.05915752,-2.184992676,-2.613995196,-2.502881376,-2.49345956,-2.295755763,-2.233207314,-3.80989187,0.702135075,-1.130551619,-5.42595481,0.886653559,-0.268153982,0.879020907,-1.172078672,-2.809226808,2.04E-05,0.353408088,0.046927214,0.112478557,0.073241345,0.081848821,0.08262363,0.10068527,0.107184105,0.022150574,2.018056813,0.056827608,0.322855114,0.004400862,2.426994255,0.764790008,2.408540366,0.30972246,1.658855981,0.741361872,-2436.957304
-10.68347336,-0.93415843,-3.013422536,-2.164184828,-2.343819442,-2.430486399,-2.452096368,-2.33287533,-2.153917193,-3.719887586,0.700553765,-1.27202887,-5.402132618,0.900826257,-0.265982978,0.868527307,-1.112787412,-2.976387515,2.29E-05,0.392916393,0.049123265,0.114843514,0.095960422,0.087994022,0.086112873,0.097016392,0.116028759,0.024236692,2.014868162,0.048504078,0.280262428,0.004506959,2.461636214,0.766452174,2.383398253,0.328641624,1.844069378,0.733349809,-2437.865772
-10.92890495,-1.129928834,-3.035070305,-2.191515711,-2.554981611,-2.498565466,-2.155125613,-2.155022596,-2.483363639,-3.850179265,0.741478323,-1.162165503,-5.422015666,0.887831837,-0.350932186,0.850454113,-1.206169013,-2.991372597,1.79E-05,0.323056246,0.048071283,0.111747244,0.077693661,0.082202837,0.115888633,0.115900572,0.083462017,0.021275922,2.099036276,0.047817156,0.31280806,0.004418232,2.429855614,0.704031496,2.340709558,0.29934186,1.766722824,0.731164352,-2445.19676
-10.86320373,-1.144870923,-3.111095197,-2.119706375,-2.500719972,-2.446231047,-2.30151373,-2.129188675,-2.494958957,-3.845961372,0.751920315,-1.298614983,-5.432576465,0.867490282,-0.272872391,0.868452943,-1.158840064,-2.981861357,1.92E-05,0.318264996,0.044552135,0.120066878,0.082025921,0.086619437,0.100107194,0.118933749,0.082499837,0.021365851,2.121069229,0.048252076,0.272909516,0.004371817,2.380927891,0.761189916,2.383221022,0.313850016,1.681621979,0.748953608,-2439.840412
-10.89126344,-1.077878063,-3.078059199,-2.156806148,-2.534598818,-2.594004866,-2.31510892,-2.140024998,-2.444819529,-3.718538775,0.723715505,-1.137180259,-5.392180892,0.859311392,-0.24302622,0.852534276,-1.125374509,-3.062062788,1.86E-05,0.340316891,0.046048541,0.115694041,0.079293524,0.074720196,0.098755427,0.117651902,0.086741788,0.024269405,2.062080666,0.044699536,0.320722101,0.004552035,2.361533962,0.784250951,2.345583681,0.324530905,1.781771805,0.749799548,-2439.059649
-10.83943686,-1.074199118,-3.070393464,-2.291953872,-2.513852067,-2.659193316,-2.34966659,-2.116084521,-2.441651147,-3.74369803,0.719899327,-1.193056707,-5.433101541,0.803682971,-0.209616477,0.850003107,-1.08054373,-3.014971313,1.96E-05,0.341571204,0.046402893,0.101068793,0.080955791,0.070004671,0.095400965,0.120502531,0.087017055,0.023666422,2.054226395,0.046754084,0.303292769,0.004369523,2.233752644,0.810895183,2.33965412,0.339410927,1.759233116,0.754833713,-2442.588523
-10.93187111,-0.806772682,-2.998986161,-1.972746645,-2.422963912,-2.254051227,-2.545988121,-2.44174708,-2.167290762,-3.842034639,0.720773239,-1.166512016,-5.441446721,0.842416041,-0.354364116,0.789073349,-1.251887043,-3.045640012,1.79E-05,0.446296084,0.04983757,0.139074343,0.088658452,0.104973092,0.078395549,0.087008707,0.114487371,0.021449914,2.056022393,0.04540608,0.311451386,0.00433321,2.321970179,0.70161945,2.201355592,0.28596466,1.646212829,0.717239038,-2441.409043
-10.87314062,-0.759571132,-3.006915452,-2.037402915,-2.499227718,-2.591128094,-2.337277324,-2.438232825,-2.368763445,-3.791826924,0.716969096,-1.190900383,-5.401314181,0.955630802,-0.211516772,0.877738885,-1.11945185,-3.002300688,1.90E-05,0.467867037,0.049443956,0.130366845,0.082148416,0.074935458,0.096590265,0.087315016,0.093596392,0.022554359,2.048215847,0.047322044,0.303947472,0.004510649,2.600310347,0.809355706,2.405454543,0.326458694,1.698944606,0.719727081,-2439.128664
-10.71128155,-1.1067625,-3.100996597,-2.285238603,-2.43823475,-2.207476288,-2.448026872,-2.24189316,-2.258584369,-3.691055772,0.722415884,-1.391550082,-5.44590271,0.849494259,-0.379283131,0.790197985,-1.224193652,-3.095336113,2.23E-05,0.330627637,0.045004329,0.101749781,0.087314848,0.109977851,0.086464023,0.106257152,0.104498311,0.024945651,2.059402482,0.043300046,0.248689517,0.004313944,2.338463896,0.684351824,2.203832709,0.293994667,1.757980658,0.75477597,-2440.578302
-10.72304939,-1.055395067,-3.114774547,-2.291935196,-2.370181534,-2.227955921,-2.418114448,-2.349019376,-2.318626041,-3.578745544,0.783875032,-1.353420297,-5.422441777,0.839297113,-0.391223043,0.825874713,-1.240580851,-3.163693489,2.20E-05,0.348054895,0.044388514,0.101070681,0.093463758,0.107748452,0.089089442,0.095462729,0.098408702,0.027910689,2.18994194,0.040555094,0.258355097,0.00441635,2.314739404,0.676229311,2.28387763,0.289216178,1.79072328,0.741955528,-2441.836544
-10.66828988,-1.079048013,-3.072964209,-2.282250577,-2.383235847,-2.275190877,-2.414194589,-2.298453541,-2.294051959,-3.6405472,0.748459206,-1.306956612,-5.43305695,0.831252736,-0.388876793,0.771464338,-1.251235025,-3.096561167,2.33E-05,0.33991897,0.046283757,0.102054267,0.092251582,0.102777289,0.089439345,0.10041401,0.100856964,0.026237983,2.113740668,0.043249327,0.270642474,0.004369717,2.296193464,0.677817777,2.162931198,0.286151175,1.745636408,0.748162799,-2438.622844
-10.7404334,-1.08090841,-3.143664056,-2.236488948,-2.324697848,-2.256454014,-2.377505991,-2.307873236,-2.344735794,-3.703635806,0.770025876,-1.357673878,-5.409224417,0.848995481,-0.414410902,0.800882699,-1.245455419,-3.099596524,2.17E-05,0.339287174,0.043124498,0.106832943,0.097812994,0.104721167,0.092781688,0.099472581,0.095872529,0.0246338,2.159822141,0.043123901,0.257258496,0.00447511,2.337297811,0.6607294,2.227506279,0.287809804,1.822377199,0.731306325,-2439.296039
-10.75675056,-1.086446893,-3.065819455,-2.23460395,-2.297358834,-2.2836602,-2.390062569,-2.313754254,-2.334855506,-3.70300567,0.715724495,-1.365680877,-5.425237152,0.850320394,-0.378533659,0.832579174,-1.227970658,-3.111135832,2.13E-05,0.337413232,0.046615627,0.107034513,0.100523994,0.10191051,0.091623951,0.098889298,0.096824472,0.024649327,2.045668221,0.042650243,0.255206852,0.004404022,2.340396581,0.684864919,2.299241242,0.292886342,1.780338788,0.754211647,-2438.250576
-10.65125227,-1.028235606,-3.034082398,-2.283380087,-2.448256273,-2.395676534,-2.403868916,-2.371825165,-2.303727238,-3.895304722,0.715478749,-1.186539927,-5.383022119,0.800668856,-0.287809841,0.776713895,-1.174981388,-2.811924627,2.37E-05,0.357637418,0.048118797,0.101939061,0.08644419,0.091111018,0.090367651,0.093310264,0.099885851,0.020337176,2.045165568,0.056683183,0.305275715,0.004593918,2.227029992,0.74990418,2.174315483,0.308824728,1.724958767,0.742001106,-2437.814991
-10.79123587,-1.022157763,-3.109972322,-2.236777403,-2.46687412,-2.391084985,-2.336753145,-2.294841922,-2.372496217,-3.841306283,0.69665224,-1.135111927,-5.484001428,0.738842019,-0.314979657,0.800013614,-1.174175378,-2.793421737,2.06E-05,0.3598177,0.04460219,0.106802131,0.084849675,0.091530321,0.096640908,0.100777323,0.093247669,0.021465543,2.007022418,0.05768069,0.321386147,0.00415268,2.093509866,0.729803721,2.225571226,0.309073744,1.661937746,0.741908598,-2441.490755
-10.84288735,-0.999080748,-3.015151612,-2.168537487,-2.580915069,-2.357644612,-2.566897425,-2.48360746,-2.282580824,-3.739971917,0.720410344,-1.224614799,-5.450528024,0.842386988,-0.383618334,0.791986281,-1.278138243,-3.099552359,1.95E-05,0.36821777,0.0490384,0.114344725,0.075704697,0.094642882,0.076773371,0.08344167,0.102020569,0.02375477,2.055276408,0.043125723,0.293870878,0.004294037,2.321902721,0.681391442,2.20777734,0.278555421,1.685177602,0.736426727,-2438.607136
-10.84386662,-0.966124906,-3.078155866,-2.183327075,-2.464998457,-2.495058265,-2.236564826,-2.166553186,-2.357891052,-3.862180805,0.74551388,-1.220521664,-5.401454054,0.904625843,-0.211700319,0.840224525,-1.111924112,-2.93350503,1.95E-05,0.38055487,0.04604409,0.112666058,0.085008974,0.082491645,0.106824837,0.114571845,0.094619561,0.021022104,2.107524172,0.050521925,0.295076196,0.004510018,2.471007205,0.809207165,2.316887118,0.328925463,1.671090787,0.7402008,-2437.168421
-10.83047178,-0.887794096,-2.947211825,-2.150716183,-2.453234907,-2.358605653,-2.595506366,-2.419273829,-2.206612169,-3.809893068,0.690957038,-1.16295749,-5.459178563,0.901446277,-0.339130192,0.883359691,-1.259060515,-2.876577785,1.98E-05,0.41156262,0.052485842,0.116400764,0.086014886,0.09455197,0.074608087,0.088986213,0.110072926,0.022150547,1.995624509,0.053323627,0.312560418,0.004257051,2.463162953,0.712389696,2.419013206,0.28392064,1.584772324,0.733871582,-2440.445357
-10.84682183,-0.944361983,-2.972484397,-2.255599733,-2.443315251,-2.522674785,-2.156247312,-2.370861403,-2.325465286,-3.730681552,0.739613341,-1.299715076,-5.425151854,0.821724505,-0.275295996,0.779855994,-1.144289132,-3.217137987,1.95E-05,0.388927634,0.051176011,0.104810666,0.08687237,0.080244682,0.115758713,0.093400236,0.097737957,0.023976489,2.095125259,0.038525859,0.272609455,0.004404397,2.274418705,0.759347326,2.181158142,0.318450213,1.772087207,0.748884258,-2438.74225
-10.99851693,-0.998949943,-3.003689047,-1.995726282,-2.478063529,-2.588104297,-2.51369755,-2.227028984,-2.261419189,-3.75539608,0.678039492,-1.088424991,-5.395992501,0.752819636,-0.369977726,0.778877955,-1.25656233,-3.18003419,1.67E-05,0.368265939,0.04960374,0.135914906,0.083905549,0.075162391,0.080968301,0.107848374,0.104202497,0.023391184,1.970011719,0.039924023,0.336746455,0.004534717,2.12297761,0.690749716,2.179025927,0.284630814,1.77375104,0.746686659,-2440.071138
-11.01733783,-1.040888844,-3.023398945,-2.00644561,-2.53838803,-2.468797643,-2.410783208,-2.194816613,-2.353514842,-3.840542191,0.758694465,-1.118015368,-5.437339932,0.726859559,-0.296952808,0.74479492,-1.216919385,-3.14063784,1.64E-05,0.353140656,0.048635627,0.13446577,0.078993633,0.084686621,0.089744978,0.111378985,0.095034543,0.021481951,2.135486449,0.041461762,0.326927983,0.004351042,2.068574161,0.743079079,2.10600949,0.29614106,1.622927582,0.749718102,-2439.565151
-10.93240373,-1.005994485,-2.895279539,-2.022824729,-2.572079714,-2.41991543,-2.401400814,-2.229905378,-2.383324637,-3.839577343,0.72385886,-1.229917511,-5.398477205,0.757941921,-0.288167907,0.817198178,-1.189768684,-3.16529734,1.79E-05,0.36568079,0.055283569,0.132281278,0.076376539,0.088929138,0.090590963,0.107538605,0.092243391,0.021502688,2.062376296,0.040492734,0.29231669,0.004523464,2.133880005,0.749635713,2.264147205,0.304291644,1.764878292,0.755217936,-2444.300635
-10.94698633,-0.899789158,-3.117925499,-2.036591128,-2.37911048,-2.146388244,-2.334843791,-2.353363171,-2.369415721,-3.892013522,0.690329285,-1.114783854,-5.421959231,0.777464724,-0.34594683,0.762321691,-1.175203754,-2.955335565,1.76E-05,0.406655391,0.044248868,0.130472718,0.09263294,0.116905631,0.096825606,0.095048958,0.093535361,0.02040422,1.994372142,0.049484943,0.327986164,0.004418481,2.175948637,0.707550106,2.143246404,0.308756063,1.782344057,0.725792649,-2448.384614
-10.96861508,-0.992720225,-3.002407966,-2.367095947,-2.25063702,-2.688321434,-2.44858315,-2.147076778,-2.206521336,-3.587317728,0.726173123,-1.045423822,-5.412315423,0.940865889,-0.285500551,0.884614322,-1.166364657,-3.211594978,1.72E-05,0.370567292,0.049667327,0.093752594,0.105332105,0.067994978,0.086415938,0.116825165,0.110082925,0.027672456,2.067154705,0.038731707,0.351542796,0.004461298,2.562199038,0.751637927,2.422050081,0.311497285,1.771576606,0.744462711,-2450.172951
-10.83483645,-0.996414059,-3.081357719,-2.398633316,-2.37129111,-2.451375135,-2.515784344,-2.500392233,-2.424926485,-3.741406626,0.776777407,-1.452914171,-5.407985593,0.893034106,-0.246484664,0.825049996,-1.142554256,-3.217497261,1.97E-05,0.369201003,0.045896899,0.090842021,0.09336011,0.086175003,0.080799513,0.082052808,0.088484624,0.023720713,2.174453583,0.038512553,0.233887705,0.004480657,2.442529313,0.781543347,2.281994854,0.319003165,1.716284905,0.758231478,-2445.125579
-10.84778634,-0.836674261,-3.032342286,-1.988382168,-2.452329891,-2.434268533,-2.37967683,-2.315085904,-2.361819614,-3.852159777,0.703858495,-1.129539757,-5.435427556,0.89796642,-0.300324661,0.831964279,-1.1452715,-2.868002468,1.94E-05,0.43314867,0.048202602,0.136916755,0.086092766,0.087661845,0.092580492,0.0987577,0.094248571,0.021233827,2.021537772,0.053758172,0.323181965,0.004359371,2.454606393,0.740577745,2.297827885,0.318137532,1.76792223,0.704373973,-2438.718977
-10.94494255,-0.82935089,-2.9003959,-2.226065579,-2.392816705,-2.429745377,-2.316874903,-2.222849426,-2.412588113,-3.786912773,0.692324512,-1.206305398,-5.433115163,0.95906822,-0.239864527,0.812238737,-1.155621035,-3.194556953,1.76E-05,0.436332422,0.055001441,0.107952326,0.091371953,0.088059252,0.09858118,0.108300076,0.089583143,0.022665467,1.998355339,0.039371069,0.299301038,0.004369463,2.609264081,0.786734435,2.252946098,0.314861936,1.64641994,0.75039056,-2439.745511
-10.92437664,-0.865744249,-3.15314844,-2.211423639,-2.482782769,-2.382227479,-2.390098343,-2.296923976,-2.426006989,-3.631218686,0.7622057,-1.21006857,-5.50163693,0.957842518,-0.267847674,0.860619123,-1.138938871,-3.103536012,1.80E-05,0.420738302,0.042717422,0.109544585,0.083510511,0.092344652,0.091620673,0.100567717,0.088389067,0.026483889,2.142997822,0.042961633,0.298176833,0.004080087,2.606067859,0.765024305,2.364624235,0.320158571,1.654367968,0.721007667,-2441.544002
-10.99566406,-0.896116966,-2.944415293,-2.071143461,-2.386300256,-2.390059293,-2.420126565,-2.338091192,-2.291241445,-3.872066604,0.653501649,-1.231928383,-5.382543449,0.801662655,-0.252401942,0.847551261,-1.145254013,-3.154298198,1.68E-05,0.408151453,0.052632826,0.126041576,0.091969318,0.091624251,0.088910364,0.096511685,0.101140823,0.020815308,1.922260138,0.040922251,0.291729469,0.004596117,2.229244314,0.776932393,2.333924677,0.318143095,1.76299472,0.760504171,-2438.246732
-10.84020958,-0.903249794,-3.00421027,-2.250053164,-2.336397455,-2.392691715,-2.408252459,-2.252290136,-2.220571808,-3.829833739,0.716993977,-1.101842564,-5.374230821,0.846439399,-0.271020802,0.779999675,-1.15637546,-2.992307962,1.96E-05,0.405250537,0.049577892,0.105393621,0.096675289,0.091383375,0.089972388,0.105158122,0.108547023,0.021713225,2.04826681,0.047774586,0.332258312,0.004634482,2.331331116,0.762600633,2.181471557,0.314624486,1.750550315,0.735912168,-2436.532299
-10.89483112,-1.01409407,-3.025162478,-2.096152447,-2.559713881,-2.340831944,-2.409537148,-2.2159838,-2.218171832,-3.791208316,0.711877084,-1.311622503,-5.428122526,0.888151963,-0.339272923,0.76216815,-1.240858216,-3.204304779,1.86E-05,0.36273089,0.048549932,0.122928493,0.077326862,0.096247532,0.089856875,0.109046182,0.108807846,0.022568316,2.037812817,0.039004047,0.269382628,0.004391333,2.430633598,0.712288023,2.142917354,0.28913597,1.68349537,0.754396786,-2438.971269
-10.87931927,-0.916868915,-3.055054342,-2.259660028,-2.479210985,-2.554685605,-2.394031254,-2.358032485,-2.337127798,-3.960139386,0.714032074,-1.344992514,-5.421731727,0.890098801,-0.261853186,0.882461866,-1.171300293,-2.949804144,1.88E-05,0.399768794,0.04712016,0.104385967,0.083809326,0.077716662,0.091261045,0.094606179,0.096604708,0.019060457,2.042209018,0.049745769,0.260541658,0.004419487,2.435370257,0.769624007,2.416842331,0.309963636,1.643913189,0.737736391,-2441.964001
-10.81406,-1.063414428,-3.048737051,-2.047409363,-2.343893772,-2.212197199,-2.429689429,-2.29445099,-2.307160243,-3.671260162,0.712472809,-1.14554559,-5.456828525,0.778345471,-0.346212317,0.799105841,-1.173476904,-3.059074241,2.01E-05,0.345274879,0.047418774,0.129068841,0.09595329,0.109459879,0.088064178,0.100816727,0.09954353,0.025444386,2.039027154,0.044827325,0.318050345,0.004267067,2.177865941,0.707362286,2.22355183,0.309289699,1.812585823,0.743044355,-2442.355266
-10.84442644,-0.940248693,-2.999963395,-2.078877686,-2.384384998,-2.361675883,-2.345214334,-2.267510459,-2.246714441,-3.781180497,0.69854699,-1.138290163,-5.408664072,0.762052365,-0.319980946,0.777064656,-1.238355171,-3.063217229,1.95E-05,0.390530701,0.049788891,0.125070502,0.092145632,0.094262118,0.095826661,0.1035697,0.105746089,0.022795765,2.01082883,0.044650266,0.320366328,0.004477618,2.142669249,0.726162873,2.175078282,0.289860597,1.653642677,0.755362273,-2436.401935
-11.00931304,-0.87385582,-3.025016157,-2.26160661,-2.422051178,-2.531158307,-2.463011366,-2.302455891,-2.314438583,-3.762232636,0.682552773,-1.09225497,-5.477422873,0.923593538,-0.26291934,0.872191525,-1.174605981,-3.03143678,1.65E-05,0.417339258,0.048557037,0.104182969,0.08873941,0.079566804,0.085178062,0.100012921,0.098821649,0.023231814,1.978923032,0.046025701,0.33545919,0.004180088,2.518323843,0.768803907,2.392147565,0.308940684,1.591636828,0.739325055,-2437.763007
